id,date,user,department,software,seats,amount
2397,2023-01-13 02:24:33 +0530,Barry Kripke,Customer Success,Discord,3,3.0
2398,2023-04-24 02:20:21 +0530,Dr. V.M. Koothrappali,Marketting,Github,4,16.0
2399,2022-12-30 19:49:55 +0530,Bert Kibbler,Customer Success,Zoho Crm,2,36.0
2400,2022-05-16 04:01:23 +0530,Priya Koothrappali,Sales,Google,3,6.0
2401,2022-08-03 16:15:30 +0530,Leslie Winkle,Tech,Zoho Crm,5,90.0
2402,2022-12-13 01:01:24 +0530,Leonard Hofstadter,Tech,Appolo,1,17.0
2403,2022-10-29 01:53:03 +0530,Rostenkowski,Tech,Zoho Crm,3,54.0
2404,2023-03-01 17:54:48 +0530,Sheldon Cooper,Tech,Zapier,3,12.0
2405,2023-04-22 16:00:05 +0530,Barry Kripke,Customer Success,Notion,2,14.0
2406,2022-12-16 10:19:26 +0530,Bert Kibbler,Customer Success,Figma,2,28.0
2407,2023-03-10 23:13:56 +0530,Barry Kripke,Customer Success,Figma,5,70.0
2408,2022-10-23 20:02:51 +0530,Denise,HR,Github,5,20.0
2409,2023-04-30 08:53:56 +0530,Denise,HR,Appolo,3,51.0
2410,2022-07-05 22:45:09 +0530,Sheldon Cooper,Tech,Fullstory,4,44.0
2411,2022-07-23 00:17:10 +0530,Rostenkowski,Tech,Appolo,1,17.0
2412,2022-10-09 06:05:23 +0530,Dr. V.M. Koothrappali,Marketting,Github,5,20.0
2413,2023-02-01 20:21:41 +0530,Dr. V.M. Koothrappali,Marketting,Appolo,4,68.0
2414,2022-09-26 09:20:50 +0530,Priya Koothrappali,Sales,Outplay,1,12.0
2415,2023-01-21 01:02:51 +0530,Sheldon Cooper,Tech,Discord,2,2.0
2416,2023-01-01 02:18:41 +0530,Leslie Winkle,Tech,Height,2,6.0
2417,2023-04-20 00:23:26 +0530,Dr. V.M. Koothrappali,Marketting,Apple,5,100.0
2418,2022-08-02 00:35:04 +0530,Emily Sweeney,HR,Github,3,12.0
2419,2022-06-23 06:36:54 +0530,Dr. Beverly Hofstadter,Sales,Fullstory,1,11.0
2420,2022-08-08 00:06:44 +0530,Barry Kripke,Customer Success,Zoho Crm,5,90.0
2421,2023-03-19 19:54:41 +0530,Rostenkowski,Tech,Zapier,3,12.0
2422,2022-05-26 16:37:17 +0530,Rostenkowski,Tech,Fullstory,3,33.0
2423,2023-01-05 05:18:48 +0530,Denise,HR,Height,5,15.0
2424,2023-04-17 04:41:40 +0530,Emily Sweeney,HR,Fullstory,2,22.0
2425,2022-12-02 13:34:50 +0530,Leslie Winkle,Tech,Fullstory,1,11.0
2426,2022-06-23 11:54:23 +0530,Denise,HR,Apple,4,80.0
2427,2022-07-29 22:13:49 +0530,Bert Kibbler,Customer Success,Google,1,2.0
2428,2023-03-24 01:49:07 +0530,Dr. Beverly Hofstadter,Sales,Height,1,3.0
2429,2022-08-12 03:17:22 +0530,Leslie Winkle,Tech,Circleci,2,18.0
2430,2022-07-13 18:42:02 +0530,Leonard Hofstadter,Tech,Height,1,3.0
2431,2023-02-03 10:21:02 +0530,Bert Kibbler,Customer Success,Outplay,2,24.0
2432,2022-08-04 22:43:13 +0530,Dr. V.M. Koothrappali,Marketting,Appolo,3,51.0
2433,2023-04-09 12:28:15 +0530,Bert Kibbler,Customer Success,Sentry,3,15.0
2434,2022-10-18 00:25:03 +0530,Barry Kripke,Customer Success,Figma,4,56.0
2435,2023-01-20 00:42:57 +0530,Bert Kibbler,Customer Success,Google,3,6.0
2436,2022-12-12 11:54:33 +0530,Rostenkowski,Tech,Outplay,3,36.0
2437,2022-12-27 03:53:03 +0530,Sheldon Cooper,Tech,Sentry,2,10.0
2438,2022-12-16 22:09:57 +0530,Denise,HR,Zapier,2,8.0
2439,2023-04-28 02:44:07 +0530,Priya Koothrappali,Sales,Zoho Crm,2,36.0
2440,2023-01-31 11:09:46 +0530,Barry Kripke,Customer Success,Sentry,2,10.0
2441,2022-10-10 14:17:06 +0530,Dr. Beverly Hofstadter,Sales,Figma,1,14.0
2442,2023-01-18 10:18:03 +0530,Dr. V.M. Koothrappali,Marketting,Figma,3,42.0
2443,2022-07-07 01:53:41 +0530,Leslie Winkle,Tech,Figma,5,70.0
2444,2022-06-18 17:13:52 +0530,Emily Sweeney,HR,Notion,2,14.0
2445,2023-05-07 04:17:23 +0530,Rostenkowski,Tech,Apple,1,20.0
2446,2023-02-12 17:24:48 +0530,Amy Farrah Fowler,Tech,Appolo,1,17.0
2447,2022-06-09 15:37:48 +0530,Denise,HR,Google,4,8.0
2448,2022-09-25 13:37:31 +0530,Rostenkowski,Tech,Notion,3,21.0
2449,2022-10-27 02:15:49 +0530,Barry Kripke,Customer Success,Circleci,1,9.0
2450,2023-02-09 22:09:48 +0530,Wil Wheaton,Marketting,Google,2,4.0
2451,2022-11-05 02:08:11 +0530,Rostenkowski,Tech,Apple,3,60.0
2452,2022-11-15 20:56:06 +0530,Leonard Hofstadter,Tech,Notion,2,14.0
2453,2023-01-12 15:45:43 +0530,Wil Wheaton,Marketting,Github,4,16.0
2454,2023-02-23 14:18:42 +0530,Leonard Hofstadter,Tech,Teams,2,10.0
2455,2023-02-27 20:00:52 +0530,Leonard Hofstadter,Tech,Github,2,8.0
2456,2022-11-11 23:28:51 +0530,Leonard Hofstadter,Tech,Zapier,5,20.0
2457,2022-11-06 11:23:54 +0530,Dr. Beverly Hofstadter,Sales,Discord,5,5.0
2458,2022-12-05 18:00:10 +0530,Priya Koothrappali,Sales,Outplay,4,48.0
2459,2023-01-23 21:21:32 +0530,Wil Wheaton,Marketting,Apple,2,40.0
2460,2023-04-07 15:02:50 +0530,Denise,HR,Appolo,2,34.0
2461,2022-09-28 04:41:54 +0530,Barry Kripke,Customer Success,Fullstory,5,55.0
2462,2022-05-17 18:50:15 +0530,Sheldon Cooper,Tech,Slack,2,20.0
2463,2022-07-16 05:23:16 +0530,Leslie Winkle,Tech,Slack,2,20.0
2464,2022-11-07 23:08:30 +0530,Denise,HR,Appolo,4,68.0
2465,2022-12-27 18:46:14 +0530,Amy Farrah Fowler,Tech,Height,2,6.0
2466,2022-07-05 22:28:19 +0530,Dr. Beverly Hofstadter,Sales,Zapier,3,12.0
2467,2022-09-18 16:55:37 +0530,Leonard Hofstadter,Tech,Figma,4,56.0
2468,2023-02-25 19:16:00 +0530,Leonard Hofstadter,Tech,Notion,4,28.0
2469,2022-12-22 13:12:57 +0530,Dr. V.M. Koothrappali,Marketting,Appolo,1,17.0
2470,2023-04-17 23:31:34 +0530,Rostenkowski,Tech,Github,2,8.0
2471,2022-10-23 06:29:18 +0530,Amy Farrah Fowler,Tech,Github,1,4.0
2472,2023-05-04 01:50:40 +0530,Leonard Hofstadter,Tech,Fullstory,3,33.0
2473,2022-07-21 09:53:28 +0530,Sheldon Cooper,Tech,Circleci,2,18.0
2474,2022-08-19 05:58:52 +0530,Barry Kripke,Customer Success,Circleci,5,45.0
2475,2023-03-14 23:34:47 +0530,Rostenkowski,Tech,Notion,2,14.0
2476,2022-07-12 03:13:16 +0530,Dr. V.M. Koothrappali,Marketting,Fullstory,5,55.0
2477,2023-03-24 19:54:30 +0530,Amy Farrah Fowler,Tech,Zapier,1,4.0
2478,2022-05-22 21:20:08 +0530,Barry Kripke,Customer Success,Circleci,4,36.0
2479,2023-01-05 05:25:31 +0530,Dr. Beverly Hofstadter,Sales,Zapier,5,20.0
2480,2022-11-04 04:44:31 +0530,Barry Kripke,Customer Success,Zoho Crm,1,18.0
2481,2023-01-07 03:23:35 +0530,Dr. V.M. Koothrappali,Marketting,Fullstory,5,55.0
2482,2023-05-01 23:50:09 +0530,Bert Kibbler,Customer Success,Appolo,4,68.0
2483,2022-08-21 06:14:50 +0530,Leonard Hofstadter,Tech,Outplay,2,24.0
2484,2022-07-31 06:03:10 +0530,Sheldon Cooper,Tech,Teams,1,5.0
2485,2022-10-11 15:04:14 +0530,Barry Kripke,Customer Success,Notion,1,7.0
2486,2022-08-30 07:52:44 +0530,Bert Kibbler,Customer Success,Discord,2,2.0
2487,2022-06-19 12:52:56 +0530,Bert Kibbler,Customer Success,Slack,4,40.0
2488,2022-06-08 03:02:50 +0530,Wil Wheaton,Marketting,Notion,4,28.0
2489,2022-08-03 19:56:31 +0530,Emily Sweeney,HR,Height,2,6.0
2490,2022-10-30 03:05:32 +0530,Barry Kripke,Customer Success,Slack,3,30.0
2491,2022-09-23 07:06:33 +0530,Dr. V.M. Koothrappali,Marketting,Height,3,9.0
2492,2022-09-29 04:09:33 +0530,Emily Sweeney,HR,Google,5,10.0
2493,2023-03-08 17:30:46 +0530,Priya Koothrappali,Sales,Github,5,20.0
2494,2022-10-18 13:29:16 +0530,Leslie Winkle,Tech,Teams,2,10.0
2495,2023-04-24 12:00:11 +0530,Barry Kripke,Customer Success,Slack,3,30.0
2496,2023-04-21 05:41:00 +0530,Wil Wheaton,Marketting,Outplay,3,36.0
2497,2022-06-07 21:53:27 +0530,Leonard Hofstadter,Tech,Discord,2,2.0
2498,2022-06-17 11:57:36 +0530,Barry Kripke,Customer Success,Appolo,4,68.0
2499,2022-12-21 19:18:36 +0530,Dr. V.M. Koothrappali,Marketting,Github,1,4.0
2500,2022-06-29 10:13:53 +0530,Leslie Winkle,Tech,Zoho Crm,3,54.0
2501,2022-08-02 22:31:46 +0530,Wil Wheaton,Marketting,Fullstory,1,11.0
2502,2022-08-05 04:47:55 +0530,Barry Kripke,Customer Success,Apple,2,40.0
2503,2023-04-19 19:59:47 +0530,Dr. V.M. Koothrappali,Marketting,Figma,5,70.0
2504,2022-08-20 14:21:10 +0530,Rostenkowski,Tech,Slack,1,10.0
2505,2022-08-16 21:00:22 +0530,Amy Farrah Fowler,Tech,Figma,5,70.0
2506,2023-05-01 01:04:35 +0530,Denise,HR,Apple,3,60.0
2507,2022-07-07 05:30:14 +0530,Amy Farrah Fowler,Tech,Apple,5,100.0
2508,2022-08-31 02:28:27 +0530,Priya Koothrappali,Sales,Height,4,12.0
2509,2022-08-26 00:43:24 +0530,Sheldon Cooper,Tech,Figma,3,42.0
2510,2022-11-03 13:14:15 +0530,Denise,HR,Sentry,5,25.0
2511,2023-05-10 11:34:17 +0530,Bert Kibbler,Customer Success,Google,4,8.0
2512,2022-11-30 20:59:08 +0530,Leslie Winkle,Tech,Zapier,5,20.0
2513,2022-07-30 17:22:09 +0530,Rostenkowski,Tech,Notion,2,14.0
2514,2022-09-02 13:43:53 +0530,Wil Wheaton,Marketting,Slack,4,40.0
2515,2023-02-18 10:04:21 +0530,Dr. V.M. Koothrappali,Marketting,Sentry,4,20.0
2516,2022-11-23 15:34:33 +0530,Leonard Hofstadter,Tech,Outplay,4,48.0
2517,2022-09-17 04:12:05 +0530,Dr. V.M. Koothrappali,Marketting,Fullstory,3,33.0
2518,2022-12-26 18:37:58 +0530,Emily Sweeney,HR,Google,3,6.0
2519,2022-07-01 09:14:12 +0530,Dr. V.M. Koothrappali,Marketting,Apple,2,40.0
2520,2022-05-23 07:23:26 +0530,Denise,HR,Discord,2,2.0
2521,2023-01-19 23:17:29 +0530,Leslie Winkle,Tech,Outplay,3,36.0
2522,2023-04-10 08:59:12 +0530,Leonard Hofstadter,Tech,Apple,4,80.0
2523,2022-05-24 20:19:45 +0530,Dr. V.M. Koothrappali,Marketting,Circleci,5,45.0
2524,2023-03-07 21:52:12 +0530,Dr. Beverly Hofstadter,Sales,Github,1,4.0
2525,2022-11-26 19:29:52 +0530,Wil Wheaton,Marketting,Slack,3,30.0
2526,2022-11-09 16:35:23 +0530,Emily Sweeney,HR,Fullstory,5,55.0
2527,2022-10-11 08:12:13 +0530,Leonard Hofstadter,Tech,Zoho Crm,1,18.0
2528,2023-01-21 04:30:49 +0530,Dr. Beverly Hofstadter,Sales,Google,1,2.0
2529,2023-01-27 16:48:39 +0530,Bert Kibbler,Customer Success,Figma,5,70.0
2530,2022-10-21 15:51:04 +0530,Dr. V.M. Koothrappali,Marketting,Fullstory,2,22.0
2531,2022-10-18 13:07:58 +0530,Wil Wheaton,Marketting,Slack,1,10.0
2532,2023-04-01 23:17:39 +0530,Barry Kripke,Customer Success,Height,1,3.0
2533,2022-11-29 14:01:33 +0530,Denise,HR,Apple,3,60.0
2534,2023-04-01 03:02:06 +0530,Dr. Beverly Hofstadter,Sales,Discord,1,1.0
2535,2022-06-18 02:43:51 +0530,Leonard Hofstadter,Tech,Zapier,4,16.0
2536,2023-04-16 13:32:03 +0530,Amy Farrah Fowler,Tech,Notion,4,28.0
2537,2023-03-23 21:52:47 +0530,Bert Kibbler,Customer Success,Height,3,9.0
2538,2023-04-22 15:20:41 +0530,Dr. Beverly Hofstadter,Sales,Discord,4,4.0
2539,2023-01-01 03:36:13 +0530,Amy Farrah Fowler,Tech,Discord,4,4.0
2540,2022-09-11 14:38:12 +0530,Priya Koothrappali,Sales,Discord,4,4.0
2541,2023-03-24 19:19:16 +0530,Leonard Hofstadter,Tech,Figma,1,14.0
2542,2022-11-04 20:17:53 +0530,Bert Kibbler,Customer Success,Fullstory,4,44.0
2543,2022-11-22 16:46:50 +0530,Sheldon Cooper,Tech,Figma,1,14.0
2544,2023-03-14 07:01:09 +0530,Bert Kibbler,Customer Success,Figma,2,28.0
2545,2022-10-06 17:07:07 +0530,Barry Kripke,Customer Success,Google,5,10.0
2546,2022-12-03 08:46:06 +0530,Leslie Winkle,Tech,Appolo,2,34.0
2547,2023-04-26 14:46:59 +0530,Leslie Winkle,Tech,Notion,2,14.0
2548,2022-12-02 09:39:54 +0530,Rostenkowski,Tech,Circleci,2,18.0
2549,2022-08-12 00:51:10 +0530,Barry Kripke,Customer Success,Zapier,3,12.0
2550,2023-04-14 02:34:27 +0530,Barry Kripke,Customer Success,Notion,2,14.0
2551,2022-10-27 01:38:23 +0530,Rostenkowski,Tech,Notion,1,7.0
2552,2022-09-05 00:39:47 +0530,Rostenkowski,Tech,Outplay,4,48.0
2553,2023-05-04 16:25:34 +0530,Barry Kripke,Customer Success,Slack,2,20.0
2554,2022-09-03 10:51:10 +0530,Leslie Winkle,Tech,Appolo,5,85.0
2555,2022-05-28 15:32:21 +0530,Sheldon Cooper,Tech,Sentry,1,5.0
2556,2023-01-17 09:06:35 +0530,Leslie Winkle,Tech,Slack,2,20.0
2557,2023-03-11 12:02:14 +0530,Leslie Winkle,Tech,Discord,5,5.0
2558,2022-05-28 07:43:37 +0530,Emily Sweeney,HR,Height,1,3.0
2559,2023-03-11 03:40:48 +0530,Amy Farrah Fowler,Tech,Sentry,3,15.0
2560,2022-07-28 19:23:59 +0530,Leslie Winkle,Tech,Appolo,4,68.0
2561,2022-10-27 04:55:48 +0530,Dr. Beverly Hofstadter,Sales,Slack,5,50.0
2562,2022-10-25 01:57:25 +0530,Denise,HR,Appolo,1,17.0
2563,2023-02-21 14:12:20 +0530,Amy Farrah Fowler,Tech,Slack,5,50.0
2564,2023-01-25 13:42:44 +0530,Rostenkowski,Tech,Outplay,1,12.0
2565,2022-05-27 08:13:33 +0530,Barry Kripke,Customer Success,Zoho Crm,4,72.0
2566,2022-11-01 17:37:18 +0530,Dr. Beverly Hofstadter,Sales,Outplay,3,36.0
2567,2022-06-09 11:33:08 +0530,Barry Kripke,Customer Success,Fullstory,1,11.0
2568,2022-05-13 05:11:17 +0530,Wil Wheaton,Marketting,Apple,3,60.0
2569,2023-05-08 19:18:11 +0530,Amy Farrah Fowler,Tech,Height,5,15.0
2570,2023-01-15 15:28:33 +0530,Bert Kibbler,Customer Success,Circleci,5,45.0
2571,2022-05-23 09:08:08 +0530,Sheldon Cooper,Tech,Slack,2,20.0
2572,2022-10-02 06:35:09 +0530,Rostenkowski,Tech,Discord,4,4.0
2573,2022-05-29 13:55:51 +0530,Denise,HR,Height,2,6.0
2574,2022-07-16 19:31:42 +0530,Denise,HR,Outplay,4,48.0
2575,2023-02-09 02:28:30 +0530,Dr. Beverly Hofstadter,Sales,Zapier,1,4.0
2576,2023-04-12 15:11:50 +0530,Bert Kibbler,Customer Success,Zoho Crm,3,54.0
2577,2022-10-17 20:30:06 +0530,Barry Kripke,Customer Success,Outplay,3,36.0
2578,2022-07-20 17:54:02 +0530,Leslie Winkle,Tech,Apple,2,40.0
2579,2022-12-24 19:41:42 +0530,Sheldon Cooper,Tech,Appolo,2,34.0
2580,2022-09-06 00:53:20 +0530,Denise,HR,Teams,5,25.0
2581,2022-11-07 16:44:18 +0530,Wil Wheaton,Marketting,Height,5,15.0
2582,2022-11-02 06:15:18 +0530,Wil Wheaton,Marketting,Discord,5,5.0
2583,2022-08-10 05:58:03 +0530,Emily Sweeney,HR,Outplay,4,48.0
2584,2022-08-28 02:12:46 +0530,Dr. V.M. Koothrappali,Marketting,Fullstory,2,22.0
2585,2022-11-19 23:59:29 +0530,Amy Farrah Fowler,Tech,Figma,5,70.0
2586,2022-10-11 20:32:19 +0530,Leslie Winkle,Tech,Teams,3,15.0
2587,2022-08-27 11:03:23 +0530,Leonard Hofstadter,Tech,Circleci,4,36.0
2588,2022-12-13 07:44:24 +0530,Wil Wheaton,Marketting,Zoho Crm,1,18.0
2589,2022-09-17 11:28:13 +0530,Amy Farrah Fowler,Tech,Circleci,4,36.0
2590,2022-08-09 00:51:19 +0530,Leslie Winkle,Tech,Google,2,4.0
2591,2022-12-24 07:38:58 +0530,Wil Wheaton,Marketting,Notion,5,35.0
2592,2022-08-25 05:48:06 +0530,Priya Koothrappali,Sales,Sentry,5,25.0
2593,2022-12-19 10:48:51 +0530,Wil Wheaton,Marketting,Github,2,8.0
2594,2023-01-19 15:52:25 +0530,Priya Koothrappali,Sales,Appolo,5,85.0
2595,2022-07-07 02:04:06 +0530,Amy Farrah Fowler,Tech,Teams,3,15.0
2596,2022-05-24 02:53:10 +0530,Rostenkowski,Tech,Zoho Crm,1,18.0
2597,2022-08-13 03:00:35 +0530,Leslie Winkle,Tech,Figma,4,56.0
2598,2023-03-02 15:44:53 +0530,Amy Farrah Fowler,Tech,Github,3,12.0
2599,2022-08-08 00:49:48 +0530,Denise,HR,Fullstory,5,55.0
2600,2023-02-16 13:59:54 +0530,Leslie Winkle,Tech,Teams,3,15.0
2601,2023-01-16 13:06:52 +0530,Bert Kibbler,Customer Success,Google,2,4.0
2602,2022-09-04 21:34:53 +0530,Sheldon Cooper,Tech,Outplay,4,48.0
2603,2023-01-31 22:59:00 +0530,Leonard Hofstadter,Tech,Discord,4,4.0
2604,2022-12-30 10:16:19 +0530,Emily Sweeney,HR,Fullstory,5,55.0
2605,2022-08-28 20:51:13 +0530,Denise,HR,Fullstory,1,11.0
2606,2022-07-07 02:36:40 +0530,Barry Kripke,Customer Success,Zoho Crm,1,18.0
2607,2022-11-15 09:43:29 +0530,Emily Sweeney,HR,Fullstory,2,22.0
2608,2023-03-01 10:16:59 +0530,Amy Farrah Fowler,Tech,Appolo,2,34.0
2609,2023-05-10 04:46:45 +0530,Wil Wheaton,Marketting,Slack,4,40.0
2610,2022-08-05 15:46:13 +0530,Rostenkowski,Tech,Height,4,12.0
2611,2023-02-21 05:46:49 +0530,Rostenkowski,Tech,Height,5,15.0
2612,2022-08-24 11:21:26 +0530,Amy Farrah Fowler,Tech,Appolo,3,51.0
2613,2022-10-10 14:25:34 +0530,Priya Koothrappali,Sales,Fullstory,2,22.0
2614,2022-09-24 16:31:58 +0530,Priya Koothrappali,Sales,Zoho Crm,3,54.0
2615,2022-05-21 01:04:29 +0530,Bert Kibbler,Customer Success,Fullstory,3,33.0
2616,2022-05-30 23:41:19 +0530,Denise,HR,Figma,1,14.0
2617,2022-12-07 07:22:09 +0530,Dr. Beverly Hofstadter,Sales,Appolo,4,68.0
2618,2022-05-25 10:41:02 +0530,Leonard Hofstadter,Tech,Google,1,2.0
2619,2023-01-08 02:12:27 +0530,Denise,HR,Outplay,2,24.0
2620,2023-04-25 00:59:59 +0530,Amy Farrah Fowler,Tech,Fullstory,3,33.0
2621,2022-06-04 02:08:48 +0530,Denise,HR,Notion,3,21.0
2622,2023-01-14 08:45:35 +0530,Denise,HR,Height,5,15.0
2623,2023-01-27 06:16:53 +0530,Priya Koothrappali,Sales,Circleci,3,27.0
2624,2023-04-07 05:43:05 +0530,Leonard Hofstadter,Tech,Fullstory,3,33.0
2625,2022-07-15 12:27:35 +0530,Rostenkowski,Tech,Circleci,1,9.0
2626,2023-03-01 21:46:44 +0530,Leonard Hofstadter,Tech,Github,1,4.0
2627,2022-09-16 01:04:39 +0530,Emily Sweeney,HR,Circleci,3,27.0
2628,2023-02-08 21:04:47 +0530,Priya Koothrappali,Sales,Discord,5,5.0
2629,2023-03-23 08:23:18 +0530,Leslie Winkle,Tech,Notion,1,7.0
2630,2022-07-04 01:56:10 +0530,Bert Kibbler,Customer Success,Slack,1,10.0
2631,2023-02-13 17:48:27 +0530,Rostenkowski,Tech,Zapier,5,20.0
2632,2022-09-16 08:18:35 +0530,Dr. Beverly Hofstadter,Sales,Fullstory,5,55.0
2633,2022-05-15 07:09:06 +0530,Denise,HR,Discord,5,5.0
2634,2022-08-13 00:13:46 +0530,Leonard Hofstadter,Tech,Github,3,12.0
2635,2022-10-18 20:53:53 +0530,Barry Kripke,Customer Success,Outplay,5,60.0
2636,2022-08-09 16:38:47 +0530,Rostenkowski,Tech,Figma,5,70.0
2637,2022-06-22 10:57:20 +0530,Sheldon Cooper,Tech,Height,2,6.0
2638,2023-04-12 11:31:29 +0530,Wil Wheaton,Marketting,Appolo,3,51.0
2639,2022-08-30 06:10:54 +0530,Leonard Hofstadter,Tech,Sentry,3,15.0
2640,2022-06-26 13:25:50 +0530,Dr. V.M. Koothrappali,Marketting,Sentry,3,15.0
2641,2022-05-24 21:23:48 +0530,Sheldon Cooper,Tech,Zapier,1,4.0
2642,2023-01-16 00:13:32 +0530,Amy Farrah Fowler,Tech,Discord,5,5.0
2643,2022-08-26 16:00:25 +0530,Leonard Hofstadter,Tech,Notion,2,14.0
2644,2022-07-01 15:53:59 +0530,Bert Kibbler,Customer Success,Fullstory,4,44.0
2645,2022-09-08 22:14:21 +0530,Bert Kibbler,Customer Success,Notion,5,35.0
2646,2023-03-06 10:01:56 +0530,Amy Farrah Fowler,Tech,Zoho Crm,1,18.0
2647,2023-01-04 00:23:16 +0530,Denise,HR,Github,1,4.0
2648,2022-05-16 15:15:48 +0530,Amy Farrah Fowler,Tech,Appolo,3,51.0
2649,2022-05-22 22:58:50 +0530,Dr. V.M. Koothrappali,Marketting,Height,1,3.0
2650,2022-06-02 22:50:12 +0530,Leonard Hofstadter,Tech,Outplay,1,12.0
2651,2023-03-01 20:31:13 +0530,Rostenkowski,Tech,Figma,3,42.0
2652,2022-12-04 15:34:23 +0530,Leonard Hofstadter,Tech,Zapier,2,8.0
2653,2022-08-23 21:45:42 +0530,Bert Kibbler,Customer Success,Figma,3,42.0
2654,2022-10-08 18:34:14 +0530,Rostenkowski,Tech,Apple,5,100.0
2655,2022-10-14 03:20:16 +0530,Emily Sweeney,HR,Notion,2,14.0
2656,2023-05-10 02:44:55 +0530,Bert Kibbler,Customer Success,Sentry,3,15.0
2657,2022-08-03 13:28:38 +0530,Rostenkowski,Tech,Github,5,20.0
2658,2023-03-02 09:08:46 +0530,Wil Wheaton,Marketting,Sentry,3,15.0
2659,2023-04-13 20:20:53 +0530,Amy Farrah Fowler,Tech,Slack,2,20.0
2660,2023-01-23 01:08:25 +0530,Emily Sweeney,HR,Outplay,4,48.0
2661,2022-08-06 02:21:27 +0530,Dr. V.M. Koothrappali,Marketting,Notion,5,35.0
2662,2022-06-26 12:28:20 +0530,Rostenkowski,Tech,Zoho Crm,2,36.0
2663,2022-12-06 21:19:16 +0530,Amy Farrah Fowler,Tech,Height,2,6.0
2664,2023-04-04 11:36:25 +0530,Sheldon Cooper,Tech,Teams,4,20.0
2665,2023-03-27 17:14:33 +0530,Sheldon Cooper,Tech,Zoho Crm,5,90.0
2666,2022-12-19 13:46:36 +0530,Leonard Hofstadter,Tech,Zapier,2,8.0
2667,2022-08-08 23:22:47 +0530,Bert Kibbler,Customer Success,Github,1,4.0
2668,2023-03-06 19:53:22 +0530,Leonard Hofstadter,Tech,Apple,3,60.0
2669,2022-10-24 21:26:36 +0530,Denise,HR,Zoho Crm,4,72.0
2670,2022-08-27 18:42:23 +0530,Wil Wheaton,Marketting,Fullstory,5,55.0
2671,2022-08-25 00:10:20 +0530,Wil Wheaton,Marketting,Notion,1,7.0
2672,2022-07-05 21:42:36 +0530,Leonard Hofstadter,Tech,Height,1,3.0
2673,2022-09-07 00:40:12 +0530,Bert Kibbler,Customer Success,Appolo,2,34.0
2674,2022-11-17 17:12:03 +0530,Barry Kripke,Customer Success,Teams,2,10.0
2675,2022-10-23 22:45:44 +0530,Denise,HR,Apple,4,80.0
2676,2023-01-13 13:25:03 +0530,Amy Farrah Fowler,Tech,Zapier,5,20.0
2677,2023-02-10 15:41:57 +0530,Rostenkowski,Tech,Zoho Crm,3,54.0
2678,2022-12-23 06:26:52 +0530,Dr. V.M. Koothrappali,Marketting,Teams,2,10.0
2679,2023-01-21 01:33:25 +0530,Emily Sweeney,HR,Fullstory,2,22.0
2680,2022-11-03 14:21:57 +0530,Dr. Beverly Hofstadter,Sales,Fullstory,4,44.0
2681,2022-11-24 00:38:40 +0530,Bert Kibbler,Customer Success,Teams,3,15.0
2682,2022-07-02 09:56:16 +0530,Leslie Winkle,Tech,Sentry,2,10.0
2683,2023-01-14 10:21:42 +0530,Rostenkowski,Tech,Sentry,1,5.0
2684,2023-03-25 10:27:25 +0530,Sheldon Cooper,Tech,Height,3,9.0
2685,2022-11-14 04:30:53 +0530,Bert Kibbler,Customer Success,Github,3,12.0
2686,2023-02-01 21:59:19 +0530,Sheldon Cooper,Tech,Fullstory,2,22.0
2687,2023-04-23 22:26:55 +0530,Emily Sweeney,HR,Zapier,4,16.0
2688,2022-09-10 14:43:31 +0530,Amy Farrah Fowler,Tech,Fullstory,4,44.0
2689,2022-08-15 04:02:07 +0530,Sheldon Cooper,Tech,Slack,2,20.0
2690,2022-08-04 13:28:09 +0530,Dr. Beverly Hofstadter,Sales,Circleci,3,27.0
2691,2023-01-08 10:48:46 +0530,Denise,HR,Outplay,1,12.0
2692,2023-04-27 14:26:42 +0530,Leonard Hofstadter,Tech,Appolo,5,85.0
2693,2022-10-08 22:25:57 +0530,Sheldon Cooper,Tech,Discord,4,4.0
2694,2023-05-09 14:55:17 +0530,Dr. V.M. Koothrappali,Marketting,Circleci,2,18.0
2695,2022-05-25 13:00:47 +0530,Leonard Hofstadter,Tech,Fullstory,4,44.0
2696,2022-05-17 00:11:58 +0530,Bert Kibbler,Customer Success,Teams,3,15.0
2697,2023-05-04 20:29:55 +0530,Barry Kripke,Customer Success,Zapier,3,12.0
2698,2023-01-07 08:22:13 +0530,Leonard Hofstadter,Tech,Google,5,10.0
2699,2023-01-26 00:06:30 +0530,Wil Wheaton,Marketting,Github,5,20.0
2700,2023-01-10 11:54:39 +0530,Barry Kripke,Customer Success,Appolo,3,51.0
2701,2023-05-01 02:53:10 +0530,Barry Kripke,Customer Success,Appolo,1,17.0
2702,2022-12-12 06:25:26 +0530,Leslie Winkle,Tech,Discord,4,4.0
2703,2022-06-17 00:03:24 +0530,Dr. V.M. Koothrappali,Marketting,Teams,2,10.0
2704,2023-02-20 20:30:54 +0530,Dr. Beverly Hofstadter,Sales,Height,2,6.0
2705,2022-07-05 08:09:39 +0530,Wil Wheaton,Marketting,Fullstory,2,22.0
2706,2022-12-20 23:40:43 +0530,Dr. Beverly Hofstadter,Sales,Height,5,15.0
2707,2022-05-27 10:58:32 +0530,Priya Koothrappali,Sales,Discord,1,1.0
2708,2022-10-16 15:34:35 +0530,Dr. Beverly Hofstadter,Sales,Apple,3,60.0
